42.617	72.307	36.954	4.79	4.264	35.777	85.883	57.498	14.28	35.124	57.79	50.724	74.254	83.673	96.583	51.747	93.624	3.515	1.332	76.743	27.437	4.703	99.0	86.759	49.842	29.828	63.52	90.675	78.699	97.044	85.289	28.906	51.122	94.214	6.211	20.253	12.392	99.642	74.549	16.162	21.39	30.691	41.155	21.556	94.553	50.631	14.047	9.5	7.318	96.149	11.837	78.138	47.139	23.258	8.178	72.657	65.352	7.661	39.184	22.476	6.545	77.189	53.678	24.427	3.536	98.509	22.17	36.381	13.671	88.095	84.617	32.598	37.888	68.303	9.317	12.005	7.804	43.406	55.672	43.693	48.107	27.59	82.124	80.097	21.582	17.123	17.205	67.649	42.359	62.345	16.426	37.138	99.299	61.578	60.664	61.568	65.918	68.724	12.707	28.003	85.83	79.04	37.811	81.699	13.437	33.488	11.378	65.781	58.422	61.043	82.303	97.762	29.585	60.469	34.042	95.411	98.64	8.345	87.144	88.795	7.855	68.481	16.752	32.75	26.711	69.388	16.505	64.616	22.274	11.067	26.286	35.739	45.548	60.173	55.456	82.092	51.8	93.46	75.453	89.286	66.713	53.418	26.098	50.308	82.167	87.169	78.436	10.526	15.582	49.904	23.632	43.815	94.941	67.557	12.211	6.083	37.987	69.894	50.863	68.073	78.557	24.825	75.026	37.978	55.588	27.521	54.673	46.239	21.1	23.771	57.98	79.836	42.252	76.028	92.96	21.443	69.595	12.736	70.714	70.015	18.696	36.754	85.572	93.686	65.571	7.105	87.213	93.305	87.668	49.757	27.746	35.501	91.671	97.778	2.763	47.846	56.923	8.972	69.571	55.532
89.066	59.973	18.044	78.888	22.266	69.772	89.985	4.145	30.439	62.786	91.41	86.051	7.922	41.853	18.824	40.238	58.313	4.865	25.345	35.714	86.51	5.313	85.447	3.376	23.479	26.609	78.123	35.181	25.867	12.814	97.435	60.39	83.291	74.282	16.687	50.256	35.008	65.738	77.899	20.596	44.604	16.422	51.756	72.878	6.479	77.204	14.897	38.755	61.102	37.941	21.184	70.45	77.359	59.85	1.487	49.927	19.803	62.313	12.585	73.504	56.199	1.27	69.919	5.358	76.489	77.233	41.229	83.339	88.14	14.99	48.504	3.538	24.831	64.134	24.243	6.288	55.493	79.882	94.641	35.569	8.99	56.964	17.12	46.226	36.036	5.9	82.556	88.993	14.431	80.609	3.545	11.992	66.301	89.03	49.24	79.206	96.74	44.344	54.58	21.343	82.109	43.349	27.114	2.614	33.204	90.719	98.193	8.089	33.628	23.078	16.934	30.659	6.904	25.254	65.165	64.045	97.209	72.523	79.456	88.861	58.116	77.346	2.387	72.454	31.276	66.792	49.365	90.022	62.755	67.773	69.561	14.502	48.526	31.183	0.001	15.722	22.649	83.185	60.318	55.579	1.714	52.128	12.381	65.249	77.397	82.974	13.776	42.925	5.279	17.589	27.038	16.123	72.585	88.919	7.549	71.297	40.087	49.791	82.205	65.317	44.12	32.981	48.218	98.298	13.548	18.187	66.835	45.356	3.443	63.663	0.293	16.021	72.374	45.551	41.997	34.408	33.404	36.297	19.667	10.624	90.251	45.066	9.149	4.516	29.542	37.673	82.583	66.505	77.678	51.336	28.805	77.113	46.557	20.391	26.137	96.693	86.253	33.173	18.122	79.959
34.717	47.319	41.321	6.113	4.658	1.081	80.907	24.641	75.996	71.56	84.627	19.358	68.621	47.304	48.569	48.775	54.669	2.32	99.231	29.609	32.108	81.347	35.54	92.051	22.172	32.048	61.764	50.339	72.021	48.851	37.653	0.27	40.957	25.259	95.695	76.46	23.666	46.707	27.029	76.495	17.131	94.431	17.336	86.527	69.25	72.32	21.955	23.476	56.633	13.343	5.483	42.658	26.677	69.891	35.297	46.481	4.716	43.277	10.718	69.813	10.913	61.616	29.936	10.667	53.511	72.446	45.371	21.051	65.181	76.705	34.772	72.149	27.413	94.061	20.182	60.434	84.242	16.087	99.782	26.89	81.087	73.409	18.651	20.196	77.056	15.712	93.677	46.563	69.833	79.349	25.109	13.829	41.05	96.337	72.646	95.52	77.089	80.606	47.53	11.726	45.294	12.674	73.723	48.017	8.839	32.252	1.078	11.014	44.829	39.81	11.282	49.823	89.677	2.778	43.426	56.23	73.417	59.77	80.18	93.363	20.313	17.136	77.856	92.47	86.99	36.132	94.061	0.537	81.274	16.136	65.146	57.653	55.039	89.57	12.343	32.345	92.56	57.611	10.275	45.55	22.241	12.222	34.389	69.469	64.045	9.717	14.956	96.206	87.561	83.778	64.396	32.954	96.355	11.772	12.0	95.402	73.108	77.166	75.505	39.11	17.017	3.02	22.55	89.799	80.015	66.743	26.653	7.804	61.63	44.714	2.184	49.401	53.594	76.862	10.678	68.258	34.831	85.902	66.901	33.98	5.044	33.731	37.201	31.51	10.808	48.314	15.021	45.104	61.978	8.426	78.79	23.665	58.147	30.736	86.002	70.401	45.021	63.97	33.929	99.094
98.763	58.267	22.186	51.718	92.761	44.363	85.308	77.698	35.679	26.839	24.507	33.791	82.311	68.448	56.945	75.403	9.436	18.403	18.159	75.085	17.746	16.509	98.656	22.009	67.876	87.165	69.251	27.444	83.679	22.492	51.392	85.539	59.083	42.26	18.454	16.176	86.258	9.735	71.962	47.23	82.241	77.263	22.67	77.233	28.823	33.102	20.644	96.307	56.166	21.923	20.724	33.112	94.513	15.412	40.213	38.676	90.296	16.502	64.106	14.127	33.068	91.051	79.9	38.682	67.884	34.133	78.767	56.688	74.117	94.653	42.788	38.069	76.178	1.558	49.003	35.23	14.184	57.757	60.17	21.287	43.344	93.66	39.417	9.426	49.713	1.31	21.385	21.276	66.889	2.17	95.999	93.338	53.351	36.918	12.641	84.887	43.376	3.937	92.326	78.132	15.767	14.74	43.343	42.058	34.169	79.16	11.9	65.006	0.27	80.905	63.446	47.903	26.986	54.966	82.642	89.973	82.493	32.344	0.347	91.844	78.028	74.722	4.553	47.132	72.403	81.936	68.819	92.934	44.447	18.487	36.569	42.073	40.917	71.855	32.531	25.51	41.908	24.971	33.606	32.059	98.364	97.999	20.636	44.305	87.036	90.414	49.828	34.618	97.089	33.409	27.968	3.184	9.485	44.76	49.152	11.193	55.441	63.552	52.353	86.619	43.411	30.53	88.994	57.485	25.426	71.372	47.549	98.059	33.116	34.767	68.28	57.133	51.274	34.986	95.333	74.333	12.62	49.462	55.741	80.375	91.206	25.934	25.255	20.223	43.927	60.839	39.499	34.318	99.653	20.851	35.562	82.348	23.764	92.901	63.965	96.474	92.191	64.472	93.822	6.507
93.538	55.61	45.065	88.192	40.473	46.849	20.756	47.611	12.293	73.112	79.803	69.623	69.401	82.673	85.791	26.349	77.429	92.38	91.19	62.881	53.825	5.594	67.86	51.737	2.94	97.684	74.539	35.003	37.021	15.426	59.951	53.67	89.95	81.258	36.151	97.389	18.221	41.135	20.936	94.646	49.303	45.57	40.407	3.336	81.454	7.483	3.177	54.769	60.971	37.578	6.278	50.31	62.972	18.248	9.445	9.21	80.061	40.372	19.275	18.608	79.515	93.878	57.65	42.23	24.165	72.573	49.844	3.046	64.695	26.492	56.913	66.927	1.836	70.906	94.232	19.299	85.756	40.116	23.476	44.849	66.945	56.316	78.838	91.558	37.968	69.029	89.993	24.597	8.692	9.027	94.054	53.13	38.945	92.131	86.689	43.576	12.03	2.933	48.631	16.617	70.121	86.21	97.921	62.024	48.276	74.716	60.565	95.333	37.678	86.001	22.651	23.466	80.659	28.071	25.534	82.578	50.172	63.93	92.348	60.729	94.598	98.441	28.892	20.428	35.132	67.435	24.835	91.658	87.439	28.642	92.245	14.669	41.898	76.746	17.585	73.68	77.455	30.778	70.608	77.521	2.959	71.027	9.007	11.354	16.841	34.826	41.187	4.793	51.057	15.76	61.214	36.038	18.493	49.296	49.763	19.111	14.325	9.269	42.793	1.83	31.329	84.341	5.735	35.85	36.733	51.269	15.11	66.915	23.91	12.716	41.806	33.424	96.081	21.334	50.637	54.451	61.14	68.98	79.34	34.569	16.841	80.178	36.843	12.154	83.799	12.324	65.407	30.252	0.082	31.627	44.15	14.703	25.689	3.415	72.531	2.863	17.762	8.186	61.472	78.119
28.135	70.66	77.153	30.311	43.646	68.093	27.855	80.248	36.633	66.26	57.824	77.689	18.117	16.728	13.733	6.503	89.396	37.465	79.152	8.118	69.147	90.302	30.313	64.986	32.561	63.407	52.508	69.438	36.688	64.687	70.612	40.152	21.834	32.903	89.514	38.376	72.757	77.292	10.647	79.137	95.331	63.626	89.327	28.825	14.476	74.874	24.314	29.903	27.377	88.033	25.731	95.886	52.327	25.176	90.452	75.338	98.046	56.426	25.056	92.307	40.902	55.271	95.622	32.441	38.178	32.564	50.942	58.962	24.399	4.523	61.103	10.756	34.675	82.188	36.957	56.01	74.143	5.037	47.641	49.165	5.803	79.867	33.093	66.372	60.376	27.498	16.442	75.214	81.306	84.557	57.143	28.173	5.616	55.287	49.942	56.079	47.057	59.249	66.989	77.786	91.814	74.767	60.866	35.34	39.048	35.109	94.811	10.111	18.6	94.628	43.086	74.688	96.455	45.501	9.226	87.749	34.87	32.175	42.801	44.717	8.568	80.272	96.384	55.687	90.993	29.467	53.549	33.92	15.332	35.707	76.029	43.159	83.881	87.178	63.568	70.066	46.275	60.523	93.537	59.304	92.219	29.083	9.029	73.057	7.59	23.317	53.967	14.271	24.088	35.053	11.638	83.436	52.132	51.841	89.108	22.415	24.271	5.461	4.149	35.68	92.093	19.494	73.57	69.21	13.497	44.867	72.277	70.404	39.128	79.437	30.909	48.542	56.891	77.899	66.549	4.639	81.694	71.71	95.824	1.999	83.888	35.207	62.588	4.304	34.369	53.739	23.421	16.816	6.897	72.374	73.367	28.03	18.91	29.631	61.572	64.108	10.954	9.69	41.933	36.46
61.829	78.648	27.384	84.031	11.65	5.672	68.116	86.187	18.235	8.244	53.79	49.516	3.59	2.221	47.755	52.441	56.727	82.06	97.275	65.212	46.654	4.297	27.941	49.698	65.089	98.267	22.764	83.285	62.317	82.031	6.79	44.327	61.555	18.649	6.675	42.703	37.307	8.127	31.281	78.429	21.418	73.814	24.157	63.658	56.851	68.475	71.658	48.999	53.738	94.923	11.533	53.762	14.788	8.849	75.91	11.565	87.923	47.334	19.959	7.66	72.807	5.59	32.862	2.432	54.941	66.54	1.313	6.686	66.079	73.155	97.372	98.672	72.938	21.807	92.337	50.23	77.547	46.432	56.164	60.015	72.016	57.889	88.037	75.433	28.14	0.704	37.809	21.764	17.947	90.214	20.37	46.857	55.173	97.164	95.36	32.882	19.585	53.94	83.217	22.779	76.212	66.85	15.178	58.398	29.737	32.262	69.676	29.735	60.65	70.921	30.438	90.257	74.268	14.361	12.674	1.973	56.273	0.134	42.857	35.774	69.196	58.392	44.929	67.435	43.079	1.434	81.135	77.816	10.55	59.895	19.257	86.924	11.618	44.543	49.646	25.859	46.752	51.029	55.269	78.091	88.107	66.423	45.879	2.068	68.29	81.005	3.442	80.886	53.601	56.536	50.152	31.522	74.451	53.121	42.601	46.103	29.477	70.753	16.12	30.746	1.87	18.788	51.826	53.677	26.498	86.835	15.572	13.681	24.675	53.928	22.782	92.356	79.721	39.357	16.061	59.219	60.98	68.151	3.514	57.4	16.521	96.976	94.859	9.477	45.5	22.082	89.702	47.949	29.989	69.926	17.768	92.912	53.052	53.252	4.397	70.685	54.972	60.637	36.289	91.452
82.702	35.914	32.259	81.45	69.026	95.363	81.679	95.753	37.332	25.209	99.311	21.445	65.535	99.718	59.404	17.751	58.39	61.042	14.214	29.657	71.282	6.0	72.499	54.624	0.584	32.076	12.099	38.153	5.711	5.2	27.362	23.33	56.292	25.231	66.948	81.881	4.169	81.588	0.487	9.835	64.448	11.078	63.559	79.623	52.388	92.759	69.663	2.194	63.676	40.514	45.102	67.736	4.453	83.044	38.136	1.612	74.431	53.119	77.279	93.321	81.561	43.154	5.277	30.634	19.915	22.578	95.111	98.461	73.79	53.972	62.24	82.597	20.538	89.553	23.366	52.179	92.187	77.37	16.155	81.493	21.684	57.419	86.63	11.737	43.403	81.94	71.352	46.373	39.547	51.219	50.067	19.934	24.177	16.54	21.135	79.442	34.811	65.263	56.845	70.036	57.897	69.533	28.635	21.989	48.925	49.741	53.278	94.977	20.538	76.622	0.235	47.27	62.756	11.746	17.68	62.477	28.218	65.163	80.104	84.519	62.376	31.1	33.946	82.717	83.648	47.848	19.341	93.193	21.741	16.37	75.893	60.203	3.747	3.652	98.254	31.622	37.047	51.465	93.355	46.47	75.673	8.932	5.281	89.178	72.511	8.212	16.063	75.266	13.545	6.571	1.082	76.126	2.354	25.288	16.315	86.847	13.128	26.051	21.295	90.281	58.743	78.912	96.465	73.036	26.726	92.357	96.502	4.622	20.464	95.677	92.229	99.675	5.575	86.589	92.89	45.0	2.092	82.919	7.841	88.121	81.978	46.185	2.145	52.079	28.414	77.016	24.059	62.422	88.463	17.64	34.087	46.651	3.882	34.999	45.054	93.806	36.225	99.61	90.554	42.471
11.861	19.87	75.177	99.143	0.111	39.292	24.065	75.747	3.428	55.02	41.641	75.0	82.427	69.977	9.767	45.421	60.491	48.137	4.112	73.94	52.823	2.658	84.185	83.402	43.009	9.991	17.25	54.708	86.522	9.591	29.291	98.86	55.05	18.484	37.183	62.935	48.159	62.689	5.411	65.753	89.479	3.374	87.97	24.013	93.506	14.656	61.472	47.702	36.028	52.033	29.026	54.767	86.329	35.738	76.125	79.382	62.513	61.661	89.556	25.577	52.659	43.983	8.245	48.534	3.976	88.321	61.007	29.591	19.739	91.906	60.323	47.776	19.499	68.21	63.535	40.654	11.906	97.453	83.283	90.324	1.472	11.526	27.534	66.61	0.679	32.136	76.21	8.783	47.071	94.356	56.211	29.618	31.322	4.258	59.536	81.14	26.719	98.951	60.249	30.105	73.139	0.087	25.18	53.095	9.281	77.783	80.556	76.016	65.776	70.901	92.157	50.889	28.787	41.785	40.121	83.994	58.783	78.766	21.191	3.743	2.409	98.157	90.996	84.123	66.718	38.962	66.82	20.073	34.499	88.122	47.419	84.897	87.047	21.927	70.531	86.607	66.419	0.038	21.083	80.022	53.103	2.629	23.431	84.551	56.953	58.244	99.586	3.727	19.388	70.237	51.968	41.941	3.051	13.039	34.059	66.197	1.458	35.999	5.225	66.328	35.683	82.175	26.999	25.786	17.675	2.206	47.296	26.922	50.556	19.268	36.314	79.64	5.089	80.139	83.26	80.356	58.47	9.502	36.614	79.381	6.708	69.886	72.274	59.197	65.072	18.028	3.729	3.478	52.429	39.918	6.294	67.344	14.782	41.45	13.513	42.961	80.894	69.328	57.948	51.465
58.64	37.777	70.912	82.11	74.529	40.598	26.061	42.596	30.863	35.24	10.334	80.759	5.051	95.814	32.371	87.064	43.857	45.366	33.328	89.862	11.682	94.197	47.928	10.853	36.46	30.696	74.592	56.957	59.359	33.851	52.708	86.573	35.179	2.534	12.317	3.163	49.195	25.616	56.952	97.157	13.188	49.129	63.894	78.368	78.451	31.924	37.739	15.435	56.851	19.669	32.996	26.226	72.301	8.529	69.323	43.727	74.538	14.483	99.041	15.625	34.641	12.027	50.74	82.59	7.493	56.84	65.067	20.251	90.209	61.038	59.196	22.859	27.53	46.742	5.023	52.895	15.296	63.95	82.769	80.131	31.313	22.087	76.498	86.146	79.291	51.104	10.918	15.827	65.995	77.612	89.903	16.104	44.349	74.334	86.334	13.967	45.97	16.985	50.112	50.759	95.424	61.725	46.641	7.813	45.512	38.46	11.596	29.677	97.953	40.497	9.454	75.507	77.071	79.465	13.049	6.627	5.451	65.9	79.33	48.848	89.974	70.524	82.529	51.797	64.269	19.014	80.107	4.358	49.317	73.907	29.133	55.238	87.804	61.34	41.16	30.763	79.8	7.386	62.205	38.175	97.405	59.075	91.079	92.041	84.277	78.5	4.122	3.818	52.254	14.962	37.3	30.169	71.786	79.712	87.643	84.34	15.485	70.603	35.188	76.719	54.817	19.856	53.854	65.621	28.804	67.133	75.095	67.436	0.6	92.255	91.722	96.443	92.871	77.135	40.914	78.941	46.158	4.906	85.273	13.743	75.728	45.692	18.632	31.701	11.911	23.128	59.406	40.577	96.511	3.473	58.41	28.405	73.581	0.049	40.362	38.448	56.743	39.728	18.699	21.887
